,subject,exam_type,class,hours_of_studying,participation_in_group,group_parlagrims,individual_paralligms,assigments_individual,assigments_group,previous_marks,panctuality,Predicted Marks
264,7,2,5,37.5,33.33333333333333,0.0,41.166666666666664,0.0,0.0,28,44.44444444444444,14
265,8,4,2,37.235772357723576,88.88888888888889,38.0,60.333333333333336,42.0,42.0,32,75.0,17
266,4,2,4,88.98441698011823,0.0,43.5,46.111111111111114,29.0,29.0,81,40.0,17
267,1,3,4,89.11475409836066,62.5,45.25,64.5,31.25,31.25,39,72.72727272727273,20
268,0,1,2,13.176470588235295,25.0,37.0,48.666666666666664,39.666666666666664,39.666666666666664,13,66.66666666666666,1
269,3,4,4,42.33892799133731,44.44444444444444,36.666666666666664,0.0,54.666666666666664,54.666666666666664,10,55.55555555555556,16
270,15,2,1,16.114542391914654,100.0,0.0,57.77777777777778,0.0,0.0,38,50.0,21
271,8,2,5,83.66688185926404,0.0,48.333333333333336,42.166666666666664,47.0,47.0,31,42.857142857142854,7
272,4,4,3,59.22077922077922,50.0,43.666666666666664,41.5,44.333333333333336,44.333333333333336,55,50.0,18
273,11,0,3,2.167630057803468,100.0,46.9,63.57142857142857,56.5,56.5,4,46.15384615384615,1
274,13,1,2,67.26296958855099,33.33333333333333,51.25,38.6,45.75,45.75,0,44.44444444444444,4
275,0,2,1,39.00900900900901,100.0,40.0,70.0,59.0,59.0,99,0.0,19
276,10,1,2,58.01457194899818,20.0,52.888888888888886,30.125,48.111111111111114,48.111111111111114,3,53.84615384615385,4
277,12,4,3,62.53581661891118,100.0,79.33333333333333,43.833333333333336,25.333333333333332,25.333333333333332,24,75.0,16
278,12,0,6,30.76923076923077,66.66666666666666,54.4,55.5,60.8,60.8,30,46.15384615384615,5
279,11,4,6,49.97421351211965,57.14285714285714,50.625,69.66666666666667,51.0,51.0,87,66.66666666666666,19
280,11,3,6,54.43037974683544,100.0,54.833333333333336,47.125,53.166666666666664,53.166666666666664,41,66.66666666666666,21
281,7,4,4,21.93074501573977,100.0,56.3,66.4,55.0,55.0,96,46.666666666666664,20
282,3,0,1,52.75,50.0,44.5,31.666666666666668,51.5,51.5,33,50.0,15
283,8,0,1,31.273062730627306,33.33333333333333,50.285714285714285,32.6,53.714285714285715,53.714285714285715,47,50.0,10
284,8,0,5,80.93709884467266,16.666666666666664,65.42857142857143,71.66666666666667,68.57142857142857,68.57142857142857,40,33.33333333333333,0
285,2,0,3,40.66390041493776,100.0,0.0,50.7,0.0,0.0,61,0.0,23
286,0,4,5,34.681042228212036,100.0,49.22222222222222,0.0,41.888888888888886,41.888888888888886,95,56.25,38
287,16,4,3,30.282962071041542,28.57142857142857,65.28571428571429,51.4,57.285714285714285,57.285714285714285,39,58.82352941176471,2
288,16,2,2,24.869234427009033,100.0,30.5,72.75,59.5,59.5,38,40.0,12
289,2,0,6,63.65834004834811,33.33333333333333,33.666666666666664,41.5,53.666666666666664,53.666666666666664,40,38.46153846153847,13
290,7,4,2,73.17725752508362,100.0,0.0,48.55555555555556,0.0,0.0,54,0.0,27
291,11,0,1,90.97938144329896,25.0,82.5,9.0,79.5,79.5,72,58.333333333333336,22
292,8,3,6,6.911764705882353,83.33333333333334,58.666666666666664,33.666666666666664,43.44444444444444,43.44444444444444,40,42.10526315789473,9
293,11,4,3,6.5440778799351005,100.0,65.5,55.2,53.75,53.75,41,64.28571428571429,10
294,16,4,4,54.18410041841004,66.66666666666666,32.666666666666664,43.5,60.833333333333336,60.833333333333336,25,42.857142857142854,14
295,6,0,3,87.31617647058823,33.33333333333333,54.6,66.0,41.6,41.6,74,40.0,15
296,3,4,5,13.022284122562674,100.0,57.77777777777778,48.75,55.22222222222222,55.22222222222222,35,35.294117647058826,8
297,10,2,1,0.6872852233676976,0.0,0.0,56.833333333333336,0.0,0.0,82,22.22222222222222,9
298,1,3,2,81.79396092362344,0.0,53.0,64.25,44.0,44.0,92,31.25,12
299,11,4,4,75.28089887640449,11.11111111111111,50.2,35.833333333333336,47.4,47.4,42,53.84615384615385,12
300,2,0,4,4.2105263157894735,0.0,0.0,41.25,0.0,0.0,48,44.44444444444444,8
301,8,3,6,2.64797507788162,66.66666666666666,59.8,39.77777777777778,48.4,48.4,96,60.0,18
302,16,0,3,47.53709198813056,100.0,0.0,54.6,0.0,0.0,4,62.5,21
303,12,1,2,29.180695847362514,0.0,62.0,44.4,18.666666666666668,18.666666666666668,73,28.57142857142857,2
304,11,1,2,56.19504396482814,100.0,30.666666666666668,53.0,50.333333333333336,50.333333333333336,84,66.66666666666666,34
305,11,2,5,32.09328151027207,0.0,24.6,62.77777777777778,34.0,34.0,99,44.44444444444444,14
306,14,3,4,43.888888888888886,66.66666666666666,37.0,36.75,55.5,55.5,70,60.0,25
307,16,2,5,96.9939879759519,33.33333333333333,53.0,40.25,65.0,65.0,40,66.66666666666666,19
308,1,2,4,41.68674698795181,100.0,49.333333333333336,48.2,46.333333333333336,46.333333333333336,33,37.5,14
309,6,4,3,50.23547880690737,0.0,44.5,35.5,37.5,37.5,28,55.55555555555556,6
310,6,4,2,24.6242774566474,0.0,39.42857142857143,0.0,42.714285714285715,42.714285714285715,13,58.333333333333336,7
311,0,0,6,86.3529411764706,75.0,22.571428571428573,39.75,48.285714285714285,48.285714285714285,32,25.0,21
312,9,4,1,35.28368794326241,50.0,47.75,77.66666666666667,60.0,60.0,79,40.0,10
313,16,2,2,18.679549114331724,75.0,45.55555555555556,56.5,43.77777777777778,43.77777777777778,73,47.368421052631575,15
314,12,0,6,12.791392707710699,0.0,21.166666666666668,70.0,21.333333333333332,21.333333333333332,100,50.0,11
315,4,4,6,3.0254777070063694,50.0,52.55555555555556,32.25,49.111111111111114,49.111111111111114,21,73.33333333333333,6
316,0,2,3,17.505470459518598,20.0,54.57142857142857,36.5,69.42857142857143,69.42857142857143,100,75.0,19
317,15,0,1,80.9090909090909,10.0,67.2,0.0,40.4,40.4,62,44.44444444444444,20
318,8,2,5,61.848958333333336,44.44444444444444,39.7,42.0,49.8,49.8,35,31.25,11
319,5,3,6,40.31510658016682,100.0,92.0,54.6,58.5,58.5,28,66.66666666666666,7
320,15,2,2,18.65921787709497,66.66666666666666,43.8,57.0,57.6,57.6,2,35.714285714285715,0
321,7,3,2,36.12774451097805,20.0,72.0,68.71428571428571,40.2,40.2,68,64.28571428571429,4
322,12,2,1,96.54631083202511,62.5,51.6,63.666666666666664,39.6,39.6,19,66.66666666666666,15
323,16,4,4,14.50381679389313,0.0,0.0,0.0,0.0,0.0,54,63.63636363636363,22
324,12,4,1,2.9612756264236904,0.0,57.25,57.142857142857146,24.5,24.5,71,62.5,1
325,7,4,6,37.74230330672748,0.0,73.4,0.0,38.8,38.8,90,66.66666666666666,19
326,8,2,1,19.878048780487806,0.0,60.666666666666664,59.875,61.666666666666664,61.666666666666664,80,63.63636363636363,5
327,10,2,3,33.011272141706925,40.0,29.0,56.6,81.0,81.0,29,33.33333333333333,5
328,13,2,3,79.67032967032966,0.0,0.0,45.0,0.0,0.0,82,42.857142857142854,26
329,12,0,5,66.16358325219085,50.0,55.7,64.125,47.4,47.4,30,41.17647058823529,5
330,5,4,1,18.476190476190478,100.0,77.0,79.0,27.0,27.0,62,60.0,8
331,15,4,5,64.1549295774648,55.55555555555556,39.4,54.666666666666664,66.6,66.6,73,60.0,22
332,11,4,6,8.862206975414523,25.0,59.0,29.25,36.6,36.6,96,26.666666666666668,10
333,16,0,3,72.89156626506023,33.33333333333333,42.2,43.375,34.4,34.4,5,69.23076923076923,10
334,15,1,6,97.5609756097561,40.0,49.833333333333336,77.0,58.0,58.0,67,60.0,17
335,16,2,1,56.63716814159292,33.33333333333333,59.0,39.666666666666664,44.1,44.1,59,64.28571428571429,16
336,2,0,1,34.54356846473029,55.55555555555556,62.55555555555556,51.333333333333336,49.111111111111114,49.111111111111114,65,42.857142857142854,10
337,8,3,4,54.49904275686024,100.0,69.5,49.25,49.25,49.25,80,81.81818181818183,28
338,10,3,2,81.64983164983165,80.0,30.0,36.75,45.0,45.0,78,69.23076923076923,37
339,13,2,3,78.07196198234895,0.0,37.4,53.142857142857146,64.8,64.8,41,20.0,5
340,11,4,2,68.39323467230443,100.0,61.285714285714285,49.5,21.857142857142858,21.857142857142858,66,50.0,24
341,2,1,6,32.77777777777778,0.0,50.3,0.0,49.2,49.2,1,40.0,1
342,15,2,3,40.63400576368876,33.33333333333333,57.5,0.0,68.0,68.0,91,57.14285714285714,26
343,5,0,1,99.57446808510639,20.0,42.833333333333336,29.75,64.0,64.0,55,30.76923076923077,19
344,14,2,5,76.89210950080515,60.0,59.111111111111114,66.66666666666667,47.77777777777778,47.77777777777778,4,71.42857142857143,7
345,16,3,2,5.588235294117648,100.0,33.5,53.0,38.0,38.0,40,75.0,18
346,8,2,5,94.04186795491142,88.88888888888889,44.55555555555556,21.0,55.888888888888886,55.888888888888886,94,76.92307692307693,44
347,16,4,2,38.88888888888889,100.0,46.125,57.857142857142854,68.75,68.75,27,20.0,9
348,9,2,3,23.028720626631856,100.0,68.66666666666667,53.0,52.0,52.0,39,50.0,9
349,6,2,4,59.5900439238653,40.0,45.285714285714285,45.875,54.57142857142857,54.57142857142857,91,46.666666666666664,22
350,11,2,6,1.3002364066193852,11.11111111111111,0.0,42.2,0.0,0.0,83,50.0,17
351,15,0,4,72.06375838926175,66.66666666666666,52.125,48.2,36.5,36.5,66,44.44444444444444,20
352,4,2,2,47.71573604060914,0.0,29.0,73.0,54.666666666666664,54.666666666666664,86,45.45454545454545,11
353,15,4,1,75.41778975741241,100.0,0.0,47.6,0.0,0.0,80,45.45454545454545,40
354,1,4,2,95.6400223588597,33.33333333333333,51.5,62.0,62.5,62.5,89,0.0,15
355,1,0,1,26.801346801346803,33.33333333333333,47.0,0.0,66.0,66.0,42,44.44444444444444,15
356,7,2,5,4.925187032418952,37.5,54.5,65.6,51.5,51.5,46,44.44444444444444,-1
357,14,0,5,86.46209386281588,71.42857142857143,40.0,58.666666666666664,53.666666666666664,53.666666666666664,3,56.25,13
358,10,2,4,56.4650059311981,100.0,54.5,54.0,54.5,54.5,23,38.88888888888889,12
359,0,4,4,10.76320939334638,10.0,45.5,56.0,45.0,45.0,70,42.857142857142854,3
360,9,0,5,7.514450867052023,33.33333333333333,63.8,48.0,49.3,49.3,58,35.714285714285715,0
361,5,3,2,71.03746397694525,40.0,38.0,44.666666666666664,60.6,60.6,60,46.666666666666664,19
362,11,0,2,51.25881168177241,80.0,48.5,63.8,42.5,42.5,78,54.54545454545454,21
363,11,4,3,58.90748031496062,50.0,45.8,56.0,40.2,40.2,94,55.00000000000001,23
364,0,4,3,30.88768115942029,60.0,48.0,24.333333333333332,47.625,47.625,6,25.0,4
365,15,4,6,23.330106485963213,50.0,0.0,43.4,0.0,0.0,41,0.0,10
366,7,0,4,98.91919711785899,50.0,0.0,61.7,0.0,0.0,26,50.0,22
367,9,1,2,28.175370728562214,100.0,54.0,69.6,55.375,55.375,39,50.0,10
368,0,2,3,19.03012490815577,37.5,54.5,74.2,66.5,66.5,37,90.9090909090909,4
369,11,4,1,40.050219711236664,100.0,59.5,20.0,49.5,49.5,5,50.0,14
370,6,2,3,0.41802136553646074,33.33333333333333,40.0,20.5,62.5,62.5,5,100.0,9
371,9,1,4,23.85466034755134,100.0,68.0,76.0,52.666666666666664,52.666666666666664,24,66.66666666666666,5
372,0,0,3,44.230769230769226,0.0,21.666666666666668,77.33333333333333,28.0,28.0,33,55.55555555555556,2
373,0,1,2,23.56948228882834,11.11111111111111,65.33333333333333,62.8,70.0,70.0,54,71.42857142857143,1
374,4,4,1,69.08752327746741,62.5,48.625,54.0,50.875,50.875,78,40.0,21
375,5,0,3,9.48905109489051,66.66666666666666,67.8,48.0,39.2,39.2,62,66.66666666666666,11
376,12,2,1,32.76654411764706,100.0,55.4,36.333333333333336,70.0,70.0,22,42.857142857142854,13
377,4,3,6,2.262443438914027,100.0,59.714285714285715,67.5,38.857142857142854,38.857142857142854,10,25.0,-4
378,4,1,6,57.75158658204895,60.0,46.4,59.0,61.1,61.1,46,63.63636363636363,15
379,9,4,1,50.96660808435852,14.285714285714285,53.1,55.666666666666664,54.7,54.7,92,33.33333333333333,12
380,15,4,4,74.70674486803519,100.0,0.0,49.8,0.0,0.0,100,16.666666666666664,39
381,6,0,3,18.64406779661017,66.66666666666666,51.8,32.0,47.2,47.2,97,16.666666666666664,18
382,12,1,2,76.095947063689,0.0,57.5,61.333333333333336,63.5,63.5,44,38.46153846153847,2
383,9,4,1,29.499072356215212,12.5,38.9,58.55555555555556,40.2,40.2,62,54.54545454545454,8
384,13,4,2,17.0,50.0,44.166666666666664,0.0,55.166666666666664,55.166666666666664,79,61.53846153846154,26
385,2,4,3,38.63636363636363,0.0,67.875,34.0,52.75,52.75,31,63.63636363636363,1
386,8,0,1,17.391304347826086,16.666666666666664,52.0,66.0,49.666666666666664,49.666666666666664,96,66.66666666666666,11
387,2,4,4,39.52546296296296,0.0,20.666666666666668,37.75,54.0,54.0,54,85.71428571428571,18
388,6,4,5,15.83803177857509,28.57142857142857,38.833333333333336,31.0,64.83333333333333,64.83333333333333,94,50.0,19
389,11,4,2,86.5979381443299,100.0,38.0,42.5,58.0,58.0,64,64.70588235294117,35
390,5,3,2,56.17529880478087,100.0,37.9,45.8,51.2,51.2,42,53.84615384615385,23
391,9,4,1,67.10310965630114,100.0,52.4,43.25,30.4,30.4,47,44.44444444444444,22
392,4,2,6,16.440542697525938,57.14285714285714,38.5,44.44444444444444,52.5,52.5,40,50.0,9
393,3,4,1,67.52092050209205,90.0,47.625,47.333333333333336,51.5,51.5,57,70.58823529411765,27
394,7,2,5,0.8571428571428572,20.0,44.166666666666664,46.666666666666664,44.333333333333336,44.333333333333336,65,54.54545454545454,6
395,16,4,1,15.18796992481203,75.0,36.5,54.666666666666664,76.25,76.25,31,57.14285714285714,10
396,6,4,6,22.15608465608466,50.0,52.57142857142857,77.5,60.142857142857146,60.142857142857146,35,60.0,0
397,11,3,2,41.75152749490835,75.0,43.5,53.8,76.0,76.0,29,40.0,10
398,1,0,2,16.80672268907563,50.0,30.5,51.2,45.1,45.1,9,52.94117647058824,4
399,9,3,4,6.896551724137931,0.0,46.666666666666664,44.55555555555556,88.0,88.0,39,28.57142857142857,-4
400,9,0,3,92.7536231884058,37.5,0.0,43.375,0.0,0.0,85,60.0,37
401,5,0,4,96.99903194578896,0.0,50.8,48.0,54.3,54.3,9,40.0,2
402,15,4,1,51.474530831099194,100.0,87.0,40.25,48.0,48.0,32,62.5,13
403,2,2,6,13.754646840148698,100.0,63.125,62.4,40.375,40.375,62,15.384615384615385,6
404,11,0,6,41.2012012012012,100.0,49.55555555555556,0.0,52.22222222222222,52.22222222222222,60,63.1578947368421,32
405,3,2,5,76.91711851278079,66.66666666666666,58.833333333333336,63.2,40.5,40.5,23,50.0,9
406,10,4,2,33.33333333333333,0.0,57.375,21.0,48.125,48.125,70,78.57142857142857,15
407,7,4,5,36.75,0.0,0.0,79.0,0.0,0.0,49,37.5,5
408,1,4,2,62.52252252252253,100.0,46.2,39.6,51.8,51.8,89,46.666666666666664,32
409,3,0,5,36.283185840707965,100.0,43.0,65.0,32.25,32.25,41,33.33333333333333,12
410,8,4,6,90.45454545454545,10.0,51.3,64.25,59.7,59.7,68,61.111111111111114,14
411,15,1,4,45.59128630705394,16.666666666666664,70.28571428571429,0.0,49.0,49.0,79,53.84615384615385,19
412,6,2,3,80.64516129032258,66.66666666666666,51.666666666666664,0.0,48.5,48.5,23,66.66666666666666,26
413,10,2,3,80.0,70.0,73.5,0.0,47.5,47.5,23,50.0,20
414,5,4,6,1.9047619047619049,100.0,49.333333333333336,50.25,58.5,58.5,38,50.0,10
415,5,4,1,76.66451195862962,87.5,65.25,49.57142857142857,34.25,34.25,91,62.5,30
416,10,0,5,22.582181991424488,0.0,71.375,57.714285714285715,51.375,51.375,48,50.0,-5
417,15,2,5,39.40724478594951,80.0,43.25,53.666666666666664,57.75,57.75,90,55.55555555555556,25
418,11,2,2,85.29271775345075,71.42857142857143,32.857142857142854,52.0,49.857142857142854,49.857142857142854,47,60.0,25
419,13,2,6,40.816326530612244,100.0,42.375,55.142857142857146,37.25,37.25,74,38.46153846153847,22
420,12,1,6,61.225540679711635,100.0,0.0,28.5,0.0,0.0,72,66.66666666666666,43
421,6,4,1,35.18796992481203,100.0,38.6,56.57142857142857,62.2,62.2,63,11.11111111111111,16
422,15,4,1,77.83505154639175,100.0,51.0,42.1,50.6,50.6,81,20.0,28
423,2,2,3,72.09302325581395,83.33333333333334,38.75,29.25,29.0,29.0,13,64.28571428571429,22
424,11,3,2,6.761565836298933,0.0,33.25,48.0,44.5,44.5,5,0.0,-13
425,2,2,5,12.031921424186617,0.0,63.8,40.77777777777778,48.8,48.8,36,50.0,-4
426,7,4,3,46.95393759286775,0.0,48.5,31.666666666666668,43.666666666666664,43.666666666666664,60,83.33333333333334,16
427,3,4,3,25.89238145977624,25.0,47.25,0.0,36.75,36.75,87,77.77777777777779,27
428,16,0,1,19.35483870967742,12.5,45.42857142857143,56.44444444444444,62.142857142857146,62.142857142857146,47,62.5,3
429,16,1,4,96.15384615384616,50.0,47.333333333333336,14.333333333333334,39.333333333333336,39.333333333333336,95,50.0,36
430,5,4,6,52.254831782390845,100.0,57.4,41.25,26.6,26.6,11,41.66666666666667,11
431,5,2,1,1.9607843137254901,22.22222222222222,62.2,61.44444444444444,44.8,44.8,81,40.0,1
432,10,1,4,75.54660529344073,0.0,32.166666666666664,25.333333333333332,46.5,46.5,7,45.45454545454545,8
433,9,2,1,67.08333333333333,100.0,41.0,68.33333333333333,50.5,50.5,56,44.44444444444444,21
434,14,1,2,67.81964175416924,11.11111111111111,78.0,27.0,58.666666666666664,58.666666666666664,92,58.333333333333336,18
435,3,1,6,2.7027027027027026,100.0,42.2,47.1,48.0,48.0,62,42.857142857142854,16
436,15,0,3,23.662361623616235,75.0,42.5,35.22222222222222,57.5,57.5,63,66.66666666666666,22
437,16,4,4,62.92134831460674,100.0,38.77777777777778,45.666666666666664,43.0,43.0,63,42.857142857142854,26
438,8,1,6,2.93398533007335,71.42857142857143,40.857142857142854,29.0,45.714285714285715,45.714285714285715,22,27.27272727272727,5
439,11,2,3,68.27040194884287,16.666666666666664,48.25,52.0,62.5,62.5,61,83.33333333333334,17
440,1,2,6,47.95918367346938,0.0,0.0,91.5,0.0,0.0,24,0.0,-6
441,16,0,1,69.6165191740413,50.0,42.333333333333336,0.0,53.0,53.0,12,30.0,17
442,14,0,4,18.33466773418735,50.0,43.125,37.5,64.75,64.75,2,68.75,5
443,13,2,5,38.042773817239144,100.0,47.25,41.4,52.75,52.75,87,75.0,31
444,15,3,2,58.006042296072515,40.0,32.0,87.75,57.5,57.5,0,54.54545454545454,0
445,14,2,1,58.52782764811491,83.33333333333334,47.666666666666664,63.0,32.0,32.0,30,40.0,11
446,12,4,3,71.15825688073394,100.0,22.375,35.4,48.125,48.125,42,33.33333333333333,28
447,4,2,6,41.47121535181237,0.0,52.0,68.66666666666667,44.6,44.6,35,66.66666666666666,0
448,16,0,2,14.878397711015737,0.0,47.42857142857143,37.4,49.142857142857146,49.142857142857146,81,88.88888888888889,15
449,3,2,6,54.019292604501615,66.66666666666666,43.166666666666664,65.8,60.333333333333336,60.333333333333336,13,20.0,1
450,15,0,3,54.601226993865026,25.0,38.5,28.428571428571427,63.625,63.625,94,44.44444444444444,24
451,15,0,3,13.47517730496454,50.0,35.333333333333336,28.666666666666668,63.166666666666664,63.166666666666664,73,38.46153846153847,17
452,10,0,1,46.913580246913575,22.22222222222222,21.4,45.5,66.8,66.8,93,41.66666666666667,22
453,14,2,1,89.1566265060241,100.0,35.0,61.77777777777778,67.4,67.4,59,28.57142857142857,25
454,7,4,1,59.61820851688693,0.0,48.0,60.666666666666664,38.57142857142857,38.57142857142857,17,57.14285714285714,0
455,13,4,3,99.9163179916318,0.0,48.5,0.0,27.75,27.75,66,64.28571428571429,28
456,5,0,3,10.86572438162544,0.0,34.666666666666664,35.44444444444444,58.666666666666664,58.666666666666664,90,66.66666666666666,16
457,14,2,4,95.44513457556936,30.0,40.0,64.0,61.4,61.4,82,100.0,29
458,6,4,6,50.939457202505224,37.5,46.5,42.0,52.0,52.0,91,33.33333333333333,18
459,13,2,5,15.935334872979215,100.0,24.75,0.0,57.75,57.75,36,25.0,23
460,0,0,3,89.05797101449275,100.0,42.0,7.0,52.5,52.5,59,33.33333333333333,35
461,6,1,4,6.498545101842872,100.0,53.125,44.666666666666664,40.125,40.125,79,35.714285714285715,18
462,13,2,1,82.3190262652146,100.0,91.0,52.875,54.0,54.0,36,42.857142857142854,13
463,13,4,1,53.65853658536586,0.0,60.2,74.0,49.8,49.8,60,75.0,5
464,5,4,6,62.31884057971014,66.66666666666666,51.22222222222222,39.0,60.55555555555556,60.55555555555556,64,58.82352941176471,23
465,7,1,6,12.18274111675127,20.0,61.0,26.8,55.0,55.0,25,20.0,-4
466,6,4,1,96.53679653679653,50.0,47.5,0.0,46.75,46.75,48,50.0,30
467,16,2,1,23.137973137973137,25.0,51.25,44.714285714285715,50.75,50.75,54,33.33333333333333,4
468,0,1,4,56.22775800711744,50.0,76.5,51.7,52.0,52.0,63,41.66666666666667,9
469,5,3,4,90.29217719132893,22.22222222222222,35.25,28.4,62.875,62.875,57,30.0,20
470,12,0,6,30.967741935483872,85.71428571428571,57.5,48.166666666666664,64.0,64.0,15,77.77777777777779,11
471,2,4,6,6.169296987087518,100.0,53.25,42.2,56.0,56.0,53,14.285714285714285,9
472,8,2,1,15.266393442622949,100.0,44.4,65.71428571428571,62.8,62.8,51,66.66666666666666,16
473,16,0,3,82.64840182648402,75.0,0.0,56.5,0.0,0.0,68,57.14285714285714,34
474,6,2,4,21.11111111111111,10.0,37.4,66.25,50.2,50.2,42,50.0,0
475,13,4,1,90.78947368421053,100.0,64.375,29.0,55.625,55.625,34,40.0,23
476,5,0,5,63.01587301587301,44.44444444444444,54.8,22.333333333333332,61.6,61.6,64,66.66666666666666,23
477,9,4,6,41.99864956110736,0.0,42.25,40.6,31.0,31.0,10,37.5,-2
478,9,2,3,0.17271157167530224,20.0,65.2,33.8,21.8,21.8,59,71.42857142857143,6
479,10,3,2,76.13636363636364,0.0,37.0,33.333333333333336,65.25,65.25,18,20.0,4
480,13,0,6,39.036973344797936,0.0,56.375,25.5,35.875,35.875,66,30.0,7
481,3,4,6,11.874272409778813,75.0,43.857142857142854,40.0,57.0,57.0,54,41.66666666666667,13
482,10,0,6,65.62835660580022,57.14285714285714,45.4,45.8,49.4,49.4,62,75.0,23
483,1,4,2,66.03073661897191,100.0,53.714285714285715,39.5,73.42857142857143,73.42857142857143,5,66.66666666666666,17
484,9,3,4,66.12903225806451,33.33333333333333,59.44444444444444,0.0,50.55555555555556,50.55555555555556,79,72.72727272727273,30
485,8,0,1,40.45102184637068,100.0,28.0,36.0,39.0,39.0,94,84.61538461538461,40
486,6,2,5,37.85112359550562,0.0,0.0,56.0,0.0,0.0,18,0.0,-1
487,3,2,3,92.04545454545455,100.0,45.666666666666664,50.0,29.666666666666668,29.666666666666668,75,47.05882352941176,32
488,11,0,3,17.773561037318153,0.0,47.166666666666664,53.75,58.833333333333336,58.833333333333336,42,44.44444444444444,-2
489,9,2,1,6.932773109243698,25.0,48.0,46.666666666666664,40.833333333333336,40.833333333333336,12,66.66666666666666,0
